emp_id,department,role,band,gender,city,education,age,tenure_years,salary,performance,satisfaction,engagement,leaves_taken,trainings,promotions,attrition,exit_reason,hire_year,remote_pct,overtime_hrs,manager_rating,peer_rating,skip_meetings_pct,attrition_risk,risk_band,cost_to_replace,days_since_promo,target_achieved
EMP02299,Marketing,Director,L2,Male,Bangalore,Bachelor's,26,6.9,58800.0,3.3,4.3,4.3,9,6,3,1,Transfer,2019,75,3,3.7,4.0,0.09,0.214,Low,110400.0,594,0.65
EMP02300,Sales,Analyst,L2,Male,Kolkata,Bachelor's,34,9.6,144300.0,3.9,3.4,4.1,31,6,0,0,Resignation,2022,75,5,3.7,4.0,0.17,0.348,Medium,230500.0,1427,0.56
EMP02301,Engineering,Manager,L1,Female,Chennai,Bachelor's,37,2.7,59800.0,4.3,4.3,3.1,2,0,1,0,Contract End,2019,0,16,2.2,3.2,0.26,0.496,Medium,38300.0,219,0.85
EMP02302,Engineering,Manager,L1,Female,Mumbai,Bachelor's,49,3.6,43800.0,2.8,4.2,3.8,25,5,0,1,Resignation,2021,0,19,3.7,4.1,0.04,0.415,Medium,31400.0,950,0.56
EMP02303,Product,Manager,L1,Female,Delhi,Master's,47,5.2,69900.0,3.6,2.9,4.2,21,8,2,0,Contract End,2015,100,15,2.7,2.7,0.01,0.457,Medium,52400.0,894,0.56
EMP02304,Engineering,Individual Contributor,L3,Female,Noida,Bachelor's,53,0.7,72400.0,4.2,3.3,3.6,11,8,3,0,Transfer,2017,75,17,3.9,3.3,0.05,0.543,Medium,89300.0,150,0.57
EMP02305,Finance,Individual Contributor,L1,Male,Chennai,MBA,34,4.7,55400.0,4.2,3.7,4.5,8,8,2,0,Transfer,2023,50,8,4.5,3.5,0.12,0.313,Low,96700.0,1358,0.83
EMP02306,Engineering,Senior Manager,L3,Female,Chennai,MBA,42,0.8,66600.0,4.1,3.3,3.5,28,2,0,0,Transfer,2021,100,1,2.6,4.0,0.14,0.33,Low,97400.0,793,0.81
EMP02307,Customer Success,Senior Manager,L6,Male,Kolkata,Bachelor's,55,10.2,131200.0,4.0,2.6,3.7,26,7,0,0,Transfer,2015,0,20,3.2,4.3,0.09,0.476,Medium,175700.0,1011,0.61
EMP02308,Engineering,VP,L5,Male,Pune,MBA,56,8.8,101100.0,4.4,3.4,3.8,16,7,0,0,Transfer,2017,0,21,3.5,4.0,0.3,0.449,Medium,124100.0,943,0.64
EMP02309,Product,Director,L4,Female,Hyderabad,Bachelor's,54,0.9,102800.0,2.9,2.7,2.4,6,0,1,0,Termination,2020,50,11,3.1,2.6,0.08,0.503,Medium,180700.0,265,0.36
EMP02310,Operations,Manager,L2,Female,Chennai,Bachelor's,51,1.8,76600.0,4.4,4.4,2.8,28,2,1,0,Contract End,2017,100,11,3.9,4.7,0.4,0.423,Medium,72800.0,401,0.28
EMP02311,Finance,Individual Contributor,L3,Male,Pune,MBA,43,0.9,103200.0,3.1,4.4,3.0,30,1,2,0,Transfer,2018,75,7,2.4,2.3,0.03,0.365,Medium,203300.0,391,0.37
EMP02312,Sales,Manager,L3,Male,Kolkata,Bachelor's,44,4.5,54400.0,4.2,4.8,4.7,29,0,3,0,Transfer,2021,100,23,4.1,3.4,0.05,0.369,Medium,42500.0,677,0.23
EMP02313,HR,Senior Analyst,L3,Female,Pune,Bachelor's,46,2.5,34100.0,4.3,3.7,2.7,5,0,1,0,Resignation,2023,75,13,3.0,4.6,0.37,0.469,Medium,30500.0,1375,0.75
EMP02314,Sales,Analyst,L1,Male,Noida,MBA,33,1.4,56900.0,4.2,4.3,2.9,19,2,0,0,Transfer,2016,75,16,4.3,4.6,0.08,0.422,Medium,81000.0,529,0.26
EMP02315,Engineering,Individual Contributor,L2,Female,Bangalore,MBA,38,2.2,73300.0,4.6,3.8,3.9,1,3,3,0,Resignation,2015,100,8,3.6,4.0,0.02,0.364,Medium,142000.0,101,0.36
EMP02316,Customer Success,Individual Contributor,L1,Female,Hyderabad,MBA,56,4.5,117500.0,4.1,4.6,4.3,29,0,2,1,Contract End,2016,0,7,3.3,4.7,0.39,0.277,Low,158900.0,1247,0.41
EMP02317,Operations,Analyst,L4,Female,Noida,Bachelor's,31,2.1,44600.0,4.1,2.6,4.2,2,0,3,0,Termination,2021,75,16,3.3,4.0,0.37,0.495,Medium,54900.0,431,0.59
EMP02318,HR,VP,L2,Male,Kolkata,MBA,47,4.1,43900.0,3.3,3.0,4.5,24,6,3,0,Retirement,2015,100,10,4.6,2.5,0.36,0.408,Medium,74700.0,1155,0.5
EMP02319,Product,Senior Manager,L3,Male,Kolkata,Master's,47,0.9,57600.0,2.7,4.3,2.3,2,3,1,1,Contract End,2018,100,24,3.9,3.7,0.13,0.606,Medium,40600.0,342,0.73
EMP02320,Sales,Analyst,L2,Male,Bangalore,Master's,28,3.2,96400.0,3.8,3.2,2.3,29,3,3,1,Transfer,2015,50,10,4.9,2.8,0.37,0.504,Medium,143700.0,1141,0.84
EMP02321,Engineering,Individual Contributor,L3,Female,Kolkata,Bachelor's,26,7.4,48600.0,4.2,4.2,3.5,19,4,0,0,Termination,2016,50,2,4.7,4.3,0.14,0.241,Low,28900.0,215,0.38
EMP02322,Engineering,Senior Manager,L4,Male,Kolkata,Master's,22,0.2,65000.0,3.6,4.3,4.0,8,2,2,1,Resignation,2019,50,22,4.4,3.3,0.07,0.439,Medium,49100.0,485,0.66
EMP02323,Customer Success,Analyst,L3,Female,Kolkata,Master's,41,5.5,87800.0,4.7,4.5,2.7,13,6,1,0,Transfer,2020,0,13,4.0,4.6,0.35,0.403,Medium,79100.0,548,0.68
EMP02324,Sales,Manager,L2,Female,Delhi,Master's,33,2.7,90500.0,4.2,3.2,2.8,24,3,1,1,Retirement,2022,75,11,4.1,4.8,0.15,0.477,Medium,164700.0,459,0.43
EMP02325,Engineering,Analyst,L2,Female,Pune,Master's,54,2.6,40000.0,4.2,2.1,2.9,30,8,3,1,Transfer,2022,50,24,3.5,4.3,0.26,0.667,High,46900.0,1433,0.72
EMP02326,Operations,Manager,L3,Female,Mumbai,Bachelor's,26,1.5,135500.0,4.5,3.9,3.4,14,3,0,0,Termination,2023,75,23,3.9,4.4,0.1,0.497,Medium,156900.0,1157,0.61
EMP02327,Marketing,VP,L4,Male,Mumbai,Master's,41,0.9,61300.0,3.4,3.2,2.5,5,8,0,0,Resignation,2017,100,14,4.5,3.6,0.37,0.576,Medium,58100.0,15,0.66
EMP02328,Finance,Analyst,L2,Female,Kolkata,PhD,40,0.5,61600.0,4.4,3.7,3.0,0,1,2,0,Contract End,2023,75,21,4.0,2.6,0.35,0.543,Medium,72600.0,1189,0.6
EMP02329,Engineering,Director,L4,Male,Mumbai,PhD,34,6.0,62700.0,3.8,2.9,1.6,26,1,0,0,Retirement,2016,50,12,2.0,2.6,0.06,0.547,Medium,95500.0,676,0.57
EMP02330,Sales,Manager,L2,Male,Noida,Diploma,46,0.6,52600.0,4.1,4.2,3.3,28,3,0,0,Resignation,2018,50,20,3.1,2.4,0.29,0.483,Medium,48500.0,1202,0.48
EMP02331,Sales,Analyst,L3,Female,Chennai,Diploma,35,0.8,50900.0,2.2,4.0,2.1,22,2,2,1,Retirement,2021,0,14,3.9,1.8,0.13,0.524,Medium,87800.0,1469,0.51
EMP02332,Product,VP,L1,Female,Hyderabad,MBA,41,3.1,92000.0,4.7,3.0,2.8,15,2,2,0,Termination,2023,50,15,3.4,4.4,0.37,0.548,Medium,75700.0,1315,0.9
EMP02333,Engineering,Manager,L5,Female,Noida,MBA,56,3.7,76300.0,4.9,2.3,4.4,18,5,0,0,Retirement,2021,75,0,2.8,4.6,0.12,0.363,Medium,124200.0,1016,0.42
EMP02334,Operations,VP,L2,Female,Hyderabad,Master's,50,1.5,182400.0,4.5,4.0,3.3,28,4,1,0,Transfer,2018,50,2,3.4,4.7,0.08,0.325,Low,129700.0,91,0.52
EMP02335,HR,Director,L2,Female,Chennai,Master's,47,0.8,47100.0,4.6,4.1,3.2,14,7,3,0,Contract End,2016,75,0,2.9,2.1,0.3,0.364,Medium,50000.0,165,0.81
EMP02336,Marketing,Director,L3,Male,Delhi,Bachelor's,40,3.3,29000.0,3.1,2.3,2.7,17,4,1,0,Termination,2015,100,11,3.9,3.3,0.15,0.533,Medium,35200.0,264,0.64
EMP02337,Product,Director,L3,Female,Delhi,Master's,26,0.8,51400.0,3.2,3.7,4.1,25,4,2,0,Transfer,2019,100,9,2.9,2.9,0.0,0.344,Medium,90400.0,1362,0.56
EMP02338,Finance,Individual Contributor,L4,Female,Delhi,MBA,51,2.0,64200.0,4.7,2.1,3.8,5,4,2,1,Transfer,2015,100,2,2.8,2.9,0.06,0.387,Medium,87300.0,489,0.79
EMP02339,Sales,Manager,L2,Male,Delhi,PhD,43,0.8,37100.0,4.3,3.9,3.8,26,3,0,0,Termination,2023,25,20,3.4,2.9,0.36,0.443,Medium,50900.0,1358,0.73
EMP02340,Engineering,Senior Manager,L3,Female,Bangalore,MBA,43,7.7,56400.0,2.9,2.4,4.3,5,1,3,1,Contract End,2018,50,18,4.5,3.7,0.22,0.5,Medium,89000.0,1334,0.85
EMP02341,Finance,Senior Analyst,L3,Male,Kolkata,MBA,36,7.3,82400.0,4.0,3.5,4.2,18,3,1,0,Transfer,2016,75,0,4.5,4.0,0.05,0.239,Low,67700.0,126,0.76
EMP02342,Finance,Individual Contributor,L4,Male,Kolkata,PhD,23,8.0,68300.0,3.6,3.0,2.2,7,3,2,1,Retirement,2022,0,20,2.7,4.7,0.23,0.526,Medium,92900.0,509,0.44
EMP02343,Customer Success,VP,L2,Male,Chennai,Master's,26,3.8,70300.0,2.7,2.9,3.2,18,3,3,1,Resignation,2022,75,18,4.6,2.4,0.07,0.569,Medium,91600.0,27,0.76
EMP02344,Operations,Manager,L3,Female,Delhi,MBA,39,3.8,105200.0,4.4,3.1,4.8,10,6,0,0,Transfer,2019,50,2,4.0,3.2,0.11,0.283,Low,209300.0,1261,0.55
EMP02345,Engineering,Individual Contributor,L2,Female,Bangalore,MBA,46,0.3,43400.0,2.7,2.8,4.1,18,0,3,0,Contract End,2016,50,10,4.3,2.8,0.04,0.464,Medium,78200.0,1089,0.64
EMP02346,Product,Analyst,L1,Female,Pune,Bachelor's,37,5.2,157700.0,3.2,2.8,2.4,29,1,0,0,Transfer,2022,50,12,3.9,4.7,0.38,0.561,Medium,232200.0,617,0.56
EMP02347,Engineering,Individual Contributor,L5,Female,Pune,Bachelor's,56,2.3,190600.0,4.3,3.1,3.8,20,3,0,0,Termination,2021,50,10,3.2,3.8,0.2,0.441,Medium,240200.0,1031,0.63
EMP02348,Engineering,VP,L3,Female,Bangalore,Bachelor's,45,2.8,48600.0,2.7,3.7,4.9,1,7,3,0,Transfer,2021,100,3,3.2,1.8,0.21,0.258,Low,75700.0,815,0.57
EMP02349,Sales,Director,L2,Female,Pune,MBA,39,8.4,79200.0,3.1,4.2,3.7,14,0,2,1,Termination,2017,50,12,4.5,4.1,0.11,0.373,Medium,83600.0,304,0.86
EMP02350,Engineering,Director,L2,Female,Bangalore,MBA,55,0.2,77800.0,3.6,3.2,3.5,26,7,2,1,Retirement,2017,100,23,3.9,4.9,0.33,0.555,Medium,70100.0,865,0.43
EMP02351,Engineering,Manager,L4,Female,Bangalore,Master's,45,0.9,52800.0,4.2,4.4,2.7,20,3,0,1,Resignation,2021,50,3,2.9,3.6,0.13,0.321,Low,65400.0,1378,0.24
EMP02352,Finance,Manager,L5,Male,Chennai,Bachelor's,22,10.4,115400.0,4.1,3.9,3.9,7,5,0,0,Transfer,2021,75,14,3.1,3.6,0.24,0.341,Medium,66800.0,217,0.76
EMP02353,Customer Success,Director,L2,Male,Chennai,MBA,37,3.0,101500.0,4.6,3.9,3.0,8,0,0,1,Transfer,2017,100,7,4.6,3.9,0.33,0.426,Medium,190600.0,753,0.65
EMP02354,Operations,VP,L4,Female,Pune,Bachelor's,43,2.3,67800.0,3.1,3.3,4.4,31,2,2,0,Resignation,2016,50,2,4.0,4.8,0.35,0.325,Low,130800.0,1299,0.69
EMP02355,Engineering,Director,L2,Female,Mumbai,Bachelor's,49,6.7,80500.0,4.7,2.9,1.7,30,6,2,1,Retirement,2020,75,24,3.9,4.6,0.28,0.608,Medium,57600.0,895,0.85
EMP02356,Product,VP,L6,Male,Mumbai,Bachelor's,51,1.2,142000.0,4.2,4.1,2.5,23,5,0,1,Termination,2019,75,5,2.6,4.1,0.14,0.405,Medium,249200.0,510,0.51
EMP02357,Engineering,Senior Manager,L2,Female,Kolkata,MBA,50,2.7,100600.0,3.9,4.3,3.3,4,5,0,0,Termination,2022,50,24,4.5,4.4,0.36,0.498,Medium,66000.0,973,0.69
EMP02358,Sales,VP,L3,Female,Pune,PhD,26,1.4,154400.0,3.5,4.6,3.4,25,6,0,0,Resignation,2021,100,12,4.0,4.3,0.1,0.438,Medium,284900.0,1027,0.59
EMP02359,Customer Success,Senior Manager,L3,Male,Pune,Bachelor's,34,1.1,30400.0,4.3,2.8,2.8,4,0,3,0,Contract End,2016,75,2,4.7,2.4,0.26,0.452,Medium,49100.0,687,0.75
EMP02360,Engineering,Senior Manager,L5,Male,Chennai,Bachelor's,32,5.3,60300.0,4.1,4.6,3.7,10,4,0,0,Transfer,2017,0,13,2.5,3.8,0.14,0.312,Low,118100.0,1407,0.76
EMP02361,HR,VP,L6,Male,Hyderabad,MBA,23,3.6,95300.0,3.9,3.6,4.5,10,7,1,0,Transfer,2022,100,5,4.8,4.6,0.17,0.37,Medium,127500.0,350,0.71
EMP02362,Sales,Senior Analyst,L4,Female,Noida,MBA,42,3.3,89900.0,2.7,2.5,1.8,12,2,3,0,Transfer,2018,50,16,3.7,4.5,0.36,0.596,Medium,174200.0,379,0.72
EMP02363,Sales,Analyst,L4,Male,Hyderabad,Master's,28,0.3,63800.0,4.6,3.9,3.2,1,5,0,1,Retirement,2017,0,17,4.2,4.8,0.09,0.485,Medium,40800.0,1260,0.53
EMP02364,Operations,Individual Contributor,L6,Male,Hyderabad,PhD,28,0.6,48500.0,4.3,2.9,2.2,6,3,2,0,Contract End,2017,100,3,2.9,4.0,0.15,0.473,Medium,58300.0,933,0.73
EMP02365,Product,Manager,L3,Male,Delhi,Master's,37,8.3,80500.0,3.3,3.8,4.3,12,3,3,0,Termination,2016,100,4,3.7,3.1,0.05,0.289,Low,59200.0,13,0.43
EMP02366,Product,Individual Contributor,L6,Male,Hyderabad,Bachelor's,57,2.3,41300.0,4.9,2.0,2.3,25,1,0,0,Termination,2023,100,22,4.1,3.7,0.23,0.719,High,28000.0,1088,0.71
EMP02367,HR,Manager,L3,Male,Hyderabad,Master's,32,1.1,75100.0,4.8,3.6,4.3,17,0,1,0,Contract End,2021,50,3,3.5,4.5,0.26,0.362,Medium,121700.0,608,0.46
EMP02368,Engineering,Director,L3,Female,Hyderabad,Master's,44,1.5,51100.0,4.0,3.5,2.7,22,4,2,0,Termination,2019,0,11,2.2,4.3,0.25,0.458,Medium,33700.0,1146,0.51
EMP02369,Engineering,Analyst,L2,Male,Kolkata,MBA,32,4.3,61600.0,3.0,4.2,3.5,7,4,1,0,Contract End,2021,100,12,4.3,4.1,0.22,0.43,Medium,60100.0,774,0.71
EMP02370,Sales,Director,L3,Male,Bangalore,Diploma,32,3.8,75900.0,4.2,2.0,1.9,21,6,2,1,Resignation,2016,75,14,2.1,3.6,0.1,0.591,Medium,49800.0,620,0.62
EMP02371,Sales,Director,L2,Male,Hyderabad,MBA,43,5.4,89400.0,3.6,3.2,3.6,20,3,3,0,Transfer,2018,100,23,3.3,3.7,0.26,0.568,Medium,46200.0,1295,0.67
EMP02372,Product,Individual Contributor,L1,Male,Chennai,MBA,31,2.7,85200.0,4.1,3.3,2.9,22,8,1,0,Termination,2017,75,14,4.2,4.0,0.22,0.5,Medium,103900.0,1348,0.55
EMP02373,Product,Analyst,L6,Male,Mumbai,Master's,57,11.7,94600.0,3.2,3.0,4.6,6,5,0,1,Transfer,2021,75,9,2.6,4.3,0.36,0.352,Medium,80900.0,15,0.72
EMP02374,Operations,Senior Analyst,L2,Male,Mumbai,Bachelor's,28,1.0,64900.0,4.4,3.0,3.6,27,3,2,0,Resignation,2018,100,5,2.8,4.7,0.33,0.389,Medium,81500.0,1136,0.64
EMP02375,Sales,Analyst,L1,Male,Delhi,Bachelor's,26,3.4,42600.0,3.9,4.3,3.4,8,7,2,0,Contract End,2018,75,15,2.7,3.7,0.39,0.393,Medium,58100.0,851,0.82
EMP02376,Product,Manager,L4,Male,Hyderabad,Bachelor's,57,1.3,89400.0,1.6,3.9,4.3,8,0,2,0,Retirement,2016,0,18,4.4,3.6,0.07,0.449,Medium,129800.0,30,0.83
EMP02377,Operations,Analyst,L4,Female,Delhi,PhD,46,3.6,66100.0,3.7,4.0,3.5,17,0,0,1,Resignation,2023,50,8,4.6,4.6,0.16,0.328,Low,70700.0,1228,0.71
EMP02378,Operations,Senior Manager,L1,Male,Bangalore,Bachelor's,36,19.1,56200.0,1.6,3.7,2.6,12,3,1,0,Contract End,2017,25,24,4.3,4.3,0.29,0.467,Medium,46100.0,822,0.39
EMP02379,HR,Analyst,L1,Female,Pune,Master's,39,7.5,77000.0,4.2,3.2,3.6,18,7,3,0,Transfer,2021,100,8,3.2,2.4,0.13,0.379,Medium,85100.0,45,0.78
EMP02380,Customer Success,Senior Manager,L3,Male,Chennai,Master's,48,0.4,189800.0,3.6,4.2,3.6,26,5,0,0,Contract End,2022,0,14,2.3,3.8,0.29,0.422,Medium,198100.0,315,0.82
EMP02381,Engineering,Senior Manager,L4,Male,Bangalore,MBA,52,2.9,90400.0,3.8,2.0,3.6,28,5,3,0,Transfer,2015,75,19,3.2,4.5,0.29,0.617,Medium,67700.0,1122,0.83
EMP02382,Sales,VP,L1,Male,Hyderabad,MBA,35,0.3,35100.0,3.8,3.8,4.1,16,7,0,0,Contract End,2023,100,13,4.7,4.4,0.24,0.472,Medium,70200.0,588,0.85
EMP02383,Operations,Manager,L3,Male,Kolkata,Bachelor's,28,0.1,53700.0,4.5,4.4,2.8,14,0,1,0,Termination,2018,0,13,4.0,4.5,0.15,0.443,Medium,70800.0,779,0.6
EMP02384,Customer Success,Senior Manager,L4,Female,Delhi,Master's,38,1.4,82600.0,3.3,4.4,3.8,13,8,0,0,Contract End,2019,50,19,2.4,3.6,0.03,0.411,Medium,108200.0,1307,0.6
EMP02385,Engineering,Manager,L2,Female,Mumbai,MBA,33,6.7,27500.0,3.1,2.0,3.7,0,6,1,0,Termination,2015,0,24,4.8,1.9,0.08,0.635,Medium,49900.0,621,0.47
EMP02386,HR,Senior Analyst,L3,Female,Chennai,Master's,54,2.5,97400.0,4.3,3.9,3.7,0,4,1,1,Transfer,2023,100,16,3.5,2.8,0.34,0.495,Medium,188800.0,813,0.32
EMP02387,Engineering,Manager,L5,Male,Pune,Bachelor's,47,1.2,43000.0,5.0,3.7,3.5,23,6,1,0,Contract End,2021,100,9,4.4,4.0,0.17,0.401,Medium,83500.0,578,0.45
EMP02388,Sales,Senior Analyst,L2,Male,Delhi,Master's,25,1.1,59400.0,3.9,4.0,3.9,14,4,3,0,Transfer,2019,100,12,3.1,2.9,0.16,0.419,Medium,78500.0,1201,0.78
EMP02389,HR,Senior Analyst,L2,Male,Noida,Master's,30,1.7,94400.0,2.7,2.4,3.1,5,8,2,0,Resignation,2022,100,17,4.0,3.2,0.0,0.538,Medium,138700.0,437,0.82
EMP02390,Operations,Senior Manager,L2,Female,Bangalore,Master's,31,9.8,122900.0,4.5,4.2,2.4,3,8,3,0,Contract End,2019,100,4,2.3,3.9,0.02,0.376,Medium,202300.0,1195,0.51
EMP02391,Engineering,Manager,L3,Female,Delhi,MBA,29,5.5,105700.0,4.6,3.7,4.5,27,6,2,1,Retirement,2021,75,10,3.3,4.0,0.07,0.357,Medium,106400.0,297,0.56
EMP02392,Product,VP,L5,Female,Mumbai,Bachelor's,57,0.7,65400.0,4.6,4.5,4.5,30,3,0,0,Resignation,2021,100,6,4.1,3.5,0.14,0.315,Low,38600.0,564,0.39
EMP02393,Customer Success,Manager,L3,Male,Mumbai,Bachelor's,31,3.0,49600.0,2.8,3.7,3.5,13,2,2,0,Resignation,2022,100,4,2.7,3.4,0.3,0.35,Medium,70500.0,745,0.71
EMP02394,Marketing,Senior Analyst,L2,Female,Hyderabad,MBA,26,0.1,65700.0,4.7,4.5,2.1,16,2,0,1,Resignation,2017,50,16,3.8,3.7,0.15,0.495,Medium,95400.0,194,0.84
EMP02395,Marketing,VP,L2,Male,Hyderabad,Bachelor's,28,0.7,51800.0,3.4,3.2,3.1,23,1,3,0,Retirement,2021,50,15,3.6,2.3,0.03,0.563,Medium,30400.0,1466,0.53
EMP02396,Product,Analyst,L4,Male,Kolkata,MBA,22,1.5,126400.0,3.1,4.1,3.9,21,3,2,0,Transfer,2016,75,9,2.5,2.2,0.34,0.354,Medium,249800.0,1308,0.45
EMP02397,Sales,Individual Contributor,L5,Male,Mumbai,Diploma,42,0.5,64800.0,4.3,3.9,2.3,27,5,3,0,Transfer,2022,100,21,4.5,2.7,0.04,0.54,Medium,36400.0,842,0.69
EMP02398,Product,Analyst,L6,Female,Noida,Master's,45,2.0,43600.0,3.2,3.9,3.9,21,2,3,0,Resignation,2020,50,10,4.0,3.3,0.13,0.368,Medium,59000.0,680,0.54
EMP02399,Engineering,VP,L1,Male,Noida,Diploma,27,1.6,50700.0,3.5,2.8,1.7,20,6,3,0,Resignation,2021,100,2,4.3,4.4,0.24,0.548,Medium,28900.0,1463,0.9
EMP02400,Product,Director,L1,Non-Binary,Noida,Diploma,37,9.7,91300.0,4.8,2.2,3.0,1,4,2,0,Termination,2023,50,11,4.3,4.2,0.37,0.509,Medium,99400.0,472,0.68
EMP02401,Marketing,VP,L4,Male,Chennai,PhD,51,0.5,150000.0,4.0,3.8,4.1,12,1,3,1,Resignation,2018,75,0,3.1,3.1,0.21,0.322,Low,90800.0,986,0.4
EMP02402,Marketing,Senior Manager,L5,Female,Chennai,MBA,45,13.0,137200.0,4.7,3.1,3.9,12,5,0,0,Termination,2017,75,7,4.8,4.6,0.02,0.301,Low,260300.0,632,0.68
EMP02403,Marketing,Manager,L1,Female,Pune,MBA,27,4.4,108400.0,4.6,4.2,2.8,15,0,1,0,Transfer,2022,75,6,2.6,3.0,0.09,0.34,Medium,182600.0,537,0.6
EMP02404,Sales,VP,L3,Male,Pune,Master's,44,6.8,26400.0,4.6,4.8,2.3,23,4,1,0,Transfer,2017,0,13,4.6,4.5,0.4,0.356,Medium,28100.0,1309,0.68
EMP02405,Sales,Senior Analyst,L6,Male,Chennai,MBA,45,0.9,74800.0,3.9,3.2,3.7,23,0,1,0,Retirement,2015,50,13,4.2,4.1,0.26,0.479,Medium,140300.0,1257,0.87
EMP02406,Operations,Manager,L3,Male,Bangalore,Diploma,39,1.8,85000.0,3.0,4.1,4.3,21,8,3,0,Transfer,2021,75,12,4.3,3.6,0.28,0.41,Medium,123000.0,832,0.55
EMP02407,Customer Success,Senior Analyst,L3,Male,Chennai,Bachelor's,46,8.3,102000.0,4.7,2.9,3.9,7,4,3,0,Contract End,2022,25,9,3.7,1.9,0.22,0.415,Medium,193900.0,1390,0.63
EMP02408,Operations,Analyst,L6,Female,Mumbai,Master's,25,0.5,62900.0,4.2,3.0,2.8,4,4,2,0,Resignation,2015,75,15,3.8,3.9,0.33,0.58,Medium,42200.0,781,0.2
EMP02409,Product,Senior Manager,L2,Female,Hyderabad,Master's,46,2.3,132300.0,3.0,2.6,2.8,27,1,1,0,Resignation,2021,100,7,4.0,4.8,0.1,0.452,Medium,234400.0,316,0.61
EMP02410,Finance,Manager,L1,Female,Bangalore,PhD,33,8.5,40400.0,3.2,4.0,3.2,0,2,3,1,Transfer,2015,75,9,2.7,4.8,0.26,0.372,Medium,69100.0,1051,0.6
EMP02411,Operations,Senior Manager,L4,Female,Kolkata,Bachelor's,57,8.8,63500.0,3.3,4.2,4.3,22,2,2,0,Retirement,2022,100,6,3.9,4.4,0.18,0.268,Low,60900.0,1112,0.67
EMP02412,Product,VP,L4,Female,Kolkata,Diploma,48,0.7,79700.0,3.4,2.8,3.8,6,5,2,0,Resignation,2023,100,9,3.8,4.5,0.19,0.497,Medium,66800.0,1003,0.43
EMP02413,Sales,Individual Contributor,L3,Non-Binary,Noida,Master's,48,6.2,107300.0,4.1,3.2,3.8,6,5,3,1,Contract End,2021,25,20,2.5,3.7,0.38,0.477,Medium,140900.0,41,0.75
EMP02414,Operations,Senior Manager,L3,Female,Bangalore,Bachelor's,38,4.3,110700.0,3.7,4.7,3.6,27,3,2,0,Retirement,2018,75,10,3.6,4.1,0.04,0.304,Low,114300.0,1387,0.54
EMP02415,HR,Senior Analyst,L4,Male,Kolkata,Master's,38,1.2,131600.0,4.3,4.0,3.1,27,1,1,0,Resignation,2020,50,17,4.0,4.2,0.37,0.523,Medium,177300.0,1386,0.64
EMP02416,HR,Senior Manager,L1,Female,Mumbai,Master's,53,4.4,103700.0,4.3,3.0,3.5,0,1,3,0,Termination,2021,0,9,3.3,4.3,0.24,0.4,Medium,144200.0,66,0.64
EMP02417,Engineering,Senior Analyst,L1,Male,Delhi,MBA,36,1.0,46800.0,4.1,3.4,3.6,24,6,3,0,Resignation,2019,50,18,4.7,3.6,0.4,0.48,Medium,93300.0,490,0.67
EMP02418,Engineering,Senior Analyst,L1,Male,Noida,Bachelor's,54,4.9,105200.0,3.9,3.0,4.0,1,6,1,1,Termination,2018,0,3,3.3,2.9,0.01,0.359,Medium,141200.0,1493,0.79
EMP02419,Finance,Senior Analyst,L3,Male,Chennai,MBA,51,2.8,90600.0,3.8,3.9,3.8,24,3,3,0,Termination,2020,50,7,4.1,3.0,0.3,0.401,Medium,147600.0,1125,0.63
EMP02420,Marketing,VP,L4,Male,Pune,Bachelor's,26,0.5,135800.0,4.3,4.7,3.7,18,6,1,0,Retirement,2021,0,5,3.7,2.8,0.34,0.287,Low,262300.0,186,0.58
EMP02421,Engineering,Senior Analyst,L4,Male,Chennai,Master's,55,10.6,69600.0,3.1,4.5,3.5,6,1,2,0,Retirement,2020,100,16,4.3,2.5,0.11,0.326,Low,126100.0,88,0.64
EMP02422,Engineering,Individual Contributor,L3,Male,Hyderabad,PhD,54,1.6,167200.0,3.6,4.6,4.3,11,4,1,0,Transfer,2015,100,22,4.7,3.0,0.33,0.478,Medium,290100.0,510,0.71
EMP02423,Product,VP,L5,Male,Bangalore,MBA,39,1.3,123600.0,3.7,3.8,3.9,20,8,3,0,Termination,2015,0,6,4.3,4.1,0.27,0.319,Low,76500.0,929,0.65
EMP02424,Finance,Manager,L5,Male,Pune,Master's,29,0.5,86500.0,4.4,4.1,2.8,8,3,3,0,Contract End,2020,0,20,2.3,3.5,0.33,0.507,Medium,45400.0,639,0.78
EMP02425,Sales,VP,L1,Female,Bangalore,Master's,36,0.9,119400.0,4.2,2.9,2.1,18,0,2,0,Termination,2023,50,9,3.6,4.6,0.28,0.528,Medium,108700.0,1383,0.62
EMP02426,Finance,Individual Contributor,L4,Female,Kolkata,MBA,25,0.2,86600.0,3.8,4.5,3.9,21,4,1,0,Transfer,2021,50,22,4.3,3.1,0.24,0.45,Medium,115900.0,568,0.78
EMP02427,Engineering,Manager,L2,Female,Delhi,Master's,40,3.9,81400.0,3.6,3.9,3.4,2,3,2,0,Resignation,2015,50,0,1.6,4.6,0.13,0.349,Medium,85900.0,128,0.78
EMP02428,Finance,Director,L3,Female,Delhi,MBA,32,5.0,48300.0,4.6,4.3,4.2,9,8,1,0,Contract End,2017,50,21,3.2,4.4,0.3,0.406,Medium,41900.0,1187,0.71
